J2005110412594073 013 345725 034 1364489 039 113223407V   511   5198NORTHERN MIE PREF         6K
J2005110413190512 005 334000 012 1301804 014  77904602V   511   7262CENTRAL FUKUOKA PREF     13K
J2005110413192845 003 362079 011 1380146 015  65605811V   511   4147CENTRAL NAGANO PREF      18K
J2005110413292914 049 442378 138 1463920 2861220545025V   511   1 23NEAR KUNASHIRI ISLAND    17K
J2005110413503975 007 351552 013 1371674 013 1390043-1V   511   4161CENTRAL AICHI PREF        6K
J2005110413531539 003 333326 009 1321723 010 437502811V   511   6244IYONADA SETONAIKAI       28K
J2005110414042149 013 390500 038 1421017 080 412713005V   511   2 62E OFF IWATE PREF         16K
J2005110414044937 005 320740 015 1292693 030  4     14V   521   7283W OFF AMAKUSA ISLAND     11K
J2005110414061562 014 431315 052 1460050 074 446707436V   511   1 27OFF NEMURO PENINSULA     36K
J2005110414075788 004 334611 010 1352162 013 139704418V   511   5191CENTRAL WAKAYAMA PREF    20K
J2005110414103568 026 443943 221 1445680 270217     28V   521   1 22NE OFF HOKKAIDO          19K
J2005110414110654 036 305872 076 1313942 157 256744518V   511   7299SE OFF OSUMI PEN         15K
J2005110414243981 014 424284 038 1432124 065 638912217V   511   1  9TOKACHI REGION           21K
J2005110414261259 010 365882 024 1393895 045  816106-1V   511   3 84NORTHERN TOCHIGI PREF     9K
J2005110414262107 005 365884 016 1393942 021  91206503V   511   3 84NORTHERN TOCHIGI PREF    10K
J2005110414290041 003 365864 010 1393871 017  75405209V   511   3 84NORTHERN TOCHIGI PREF    15K
J2005110414301836 006 343696 024 1370357 024  63507407V   511   4162MIKAWA BAY REGION        12K
J2005110414303946 009 320532 026 1295378 042 131215003V   511   7283W OFF AMAKUSA ISLAND      8K
J2005110414352902 007 370210 025 1392114 028 100708505V   511   2 54WESTERN FUKUSHIMA PREF   14K
J2005110414415415 003 331982 008 1310095 011  81907211V   511   7280NORTHERN OITA PREF       18K
J2005110414430394 044 305989 081 1314148 181 18     15V   521   7299SE OFF OSUMI PEN          7K
J2005110414473925 008 320714 018 1292664 037  4     12V   521   7283W OFF AMAKUSA ISLAND     19K
J2005110414481880 018 375684 066 1394303 0741367814519V   511   2 53SOUTHERN YAMAGATA PREF   22K
J2005110414543611 005 335846 008 1350589 016  77404700v   511   5191CENTRAL WAKAYAMA PREF     8K
J2005110415025355 003 331963 009 1310112 013  77606904V   511   7280NORTHERN OITA PREF       12K
J2005110415025569 006 365863 014 1393904 024  87106509V   511   3 84NORTHERN TOCHIGI PREF    10K
J2005110415073595 032 305640 086 1314158 113 169741018V   511   7299SE OFF OSUMI PEN         11K
J2005110415104017 040 244240 224 1230824 136 300447711v   511   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110415120712 031 244543 134 1231047 050 21     13v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110415123074 011 373581 030 1413373 069 661114223V   511   2 69E OFF FUKUSHIMA PREF     31K
J2005110415135245 021 411191 050 1391754 115 229026715V   511   2 59W OFF AOMORI PREF        12K
J2005110415165565 017 381193 053 1421293 090 397815724V   511   2 65E OFF MIYAGI PREF        32K
J2005110415245708 006 330019 014 1305161 023 116604804V   511   7269NW KUMAMOTO PREF         10K
J2005110415284113 011 244440 063 1231079 043 182826618v   511   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110415311699 015 244504 094 1230843 061 276125326V   511   7289NW OFF ISHIGAKIJIMA IS    7K
J2005110415341857 011 244431 134 1230903 075 255042412v   511   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110415350894 026 244745 103 1230887 048 20     13v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110415373802 016 244490 070 1230955 027 25     12v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110415380062 012 244639 049 1231045 020 19     16v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110415382088 031 244573 132 1230998 053 20     22v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110415383489 025 433600 128 1471572 129 51     27V   521   1 26E OFF HOKKAIDO            9K
J2005110415423276 021 244327 104 1230902 039 27           521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110415433362 001 244233 017 1230911 007 295304011v   571   7289NW OFF ISHIGAKIJIMA IS    4S
J2005110415450538 018 244436 081 1230855 032 26     11v   521   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110415474871 012 322217 024 1294461 044 152820503V   511   7283W OFF AMAKUSA ISLAND      8K
J2005110415492465 012 363895 038 1403579 060 607508805V   511   3 86NORTHERN IBARAKI PREF    17K
J2005110415501138 010 244377 152 1230929 073 2768416      511   7289NW OFF ISHIGAKIJIMA IS    3K
J2005110415503555 023 244494 094 1231061 034 18           521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110415504656 016 244516 068 1230999 026 21     15v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110415512796 010 244456 143 1230905 073 2793409      511   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110415564676 011 393088 030 1411894 044 791508414V   511   2 49SOUTHERN IWATE PREF      23K
J2005110416004081 030 244428 138 1231055 051 22           521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110416005518 024 244659 126 1230926 091 213446328V   511   7289NW OFF ISHIGAKIJIMA IS    7K
J2005110416025557 017 244499 075 1231003 029 20     19v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416045919 004 340301 009 1325200 011 408003818V   511   6236NE EHIME PREF            32K
J2005110416053576 031 244629 128 1230793 058 24     14v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416171971 037 244390 172 1230968 061 25     13v   521   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110416230987 018 244718 075 1230985 032 20     17v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416260492 014 380920 077 1422784 067 301432613V   511   2 65E OFF MIYAGI PREF         8K
J2005110416263812 021 244331 109 1230894 046 28           521   7289NW OFF ISHIGAKIJIMA IS    3K
J2005110416355676 024 244558 106 1230836 046 24     14v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416364106 024 244598 103 1230788 046 25     15v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416380490 012 244559 051 1230891 022 22     10v   521   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110416384478 017 244467 077 1230967 030 22     13v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416385958 019 244480 128 1230955 086 222649321v   511   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416421567 003 412350 010 1400696 019  75103812V   511   1 17TSUGARU STRAIT REGION     7K
J2005110416443391 006 320530 022 1295420 035 104016406V   511   7283W OFF AMAKUSA ISLAND      9K
J2005110416444965 024 244492 108 1230912 044 25     16v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110416493981 002 350047 008 1330216 009  68206103V   511   6224SHIMANE HIROSHIMA BORDER 18K
J2005110416553588 003 383579 007 1412160 020  64304906V   511   2 50NORTHERN MIYAGI PREF     12K
J2005110416561579 002 330841 011 1321861 010  98211406V   511   6245BUNGO CHANNEL            19K
J2005110417004513 027 244616 138 1230981 097 214049621v   511   7289NW OFF ISHIGAKIJIMA IS    7K
J2005110417005722 005 414360 015 1393580 023  0     14V   521   1 18SW OFF HOKKAIDO          11K
J2005110417131092 013 364281 035 1410864 079 403515006V   511   3111E OFF IBARAKI PREF       16K
J2005110417142781 004 325437 009 1304644 013 131605707V   511   7269NW KUMAMOTO PREF         23K
J2005110417150169 005 334536 017 1300849 015 117405506V   511   7281NW OFF KYUSHU            20K
J2005110417171533 005 334486 010 1312031 013 161009807V   511   6243SUONADA SETONAIKAI       16K
J2005110417173620 003 360966 011 1364641 020  48515500V   511   4136ISHIKAWA PREF            10K
J2005110417180626 011 244649 071 1231061 058 189239612v   511   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110417194268 025 244624 105 1230972 044 21     21V   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110417255526 028 244684 121 1230926 052 24     19V   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110417265066 006 343339 023 1370883 024 288805809V   511   4162MIKAWA BAY REGION        20K
J2005110417293442 004 332089 014 1321277 012 507503322V   511   6245BUNGO CHANNEL            32K
J2005110417343382 019 244406 089 1230866 036 24     16v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110417352993 023 244329 113 1230843 044 27     20v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110417380747 016 244580 096 1230914 079 178549919v   511   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110417380997 010 335925 010 1350578 021  819086-2v   571   5191CENTRAL WAKAYAMA PREF     8S
J2005110417433140 006 394961 033 1405293 024  48008008V   511   2 48NORTHERN IWATE PREF      15K
J2005110417454347 022 244304 111 1230911 040 28     16v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110417463119 023 413683 079 1421207 064 559537513v   511   2 60E OFF AOMORI PREF         9K
J2005110417512968 023 351369 068 1395776 1091094717817V   511   3 95SOUTHERN BOSO PENINSULA  32K
J2005110417534914 002 351675 010 1352985 012  52706410V   511   5183MID KYOTO PREF           20K
J2005110417562645 024 244594 107 1230845 047 25     18v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110418035958 043 355734 116 1411679 216 54     12V   521   3112FAR E OFF IBARAKI PREF   11K
J2005110418061773 031 244598 125 1230801 059 19     13v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110418092600 005 371482 016 1385930 023 109006714V   511   4132MID NIIGATA PREF         20K
J2005110418101175 011 331123 050 1351188 036 339417016V   511   6248S OFF KII PENINSULA      28K
J2005110418124486 036 245624 141 1232324 052 28     15v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110418144504 015 400323 033 1384166 072 376124328V   511   2 58W OFF AKITA PREF         32K
J2005110418153331 009 350652 019 1381966 027 274607909V   511   4157CENTRAL SHIZUOKA PREF    20K
J2005110418171870 040 244404 200 1230812 079 29     27V   521   7289NW OFF ISHIGAKIJIMA IS    7K
J2005110418180754 009 362938 021 1380044 025 126708801V   511   4145NEAR MATSUSHIRO          17K
J2005110418204540 023 244501 107 1230855 044 27     15v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110418231983 029 244357 151 1230811 057 31     14v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110418241343 022 320762 019 1292654 037  30333912V   511   7283W OFF AMAKUSA ISLAND     20K
J2005110418324197 003 350383 010 1353836 009  77805800V   511   5183MID KYOTO PREF           14K
J2005110418335436 017 244431 079 1230802 033 26     14v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110418343862 023 244545 102 1230939 045 21     14v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110418382931 040 223480 212 1213313 220 75     34V   521   8311TAIWAN REGION            10K
J2005110418415137 006 345985 015 1363626 018 132112413V   511   5198NORTHERN MIE PREF        20K
J2005110418460561 004 340230 009 1351640 014  67205905V   511   5190NW WAKAYAMA PREF         18K
J2005110418533148 003 384412 010 1410334 011 125404704V   511   2 50NORTHERN MIYAGI PREF     19K
J2005110418534446 009 385027 037 1413039 101 959006503V   511   2 50NORTHERN MIYAGI PREF     14K
J2005110419005728 008 351949 023 1364112 019 401707004V   511   4139SW GIFU PREF             19K
J2005110419175265 005 364502 017 1393309 019  72416002V   511   3 84NORTHERN TOCHIGI PREF    18K
J2005110419190272 006 402873 028 1400707 032  455383      511   2 44WESTERN AOMORI PREF       7K
J2005110419191599 011 403826 035 1402095 037 223109807V   515   2 44WESTERN AOMORI PREF      20K
J2005110419225349 025 353174 060 1400135 111 607522114V   511   3 93CENTRAL CHIBA PREF       27K
J2005110419253918 004 333930 014 1301858 013  767048-1V   511   7262CENTRAL FUKUOKA PREF     13K
J2005110419305735 018 372533 046 1382874 066 287418908V   511   4165OFF S NIIGATA PREF       29K
J2005110419313526 013 361690 028 1404931 064 418010005V   511   3111E OFF IBARAKI PREF       20K
J2005110419315274 020 363867 069 1385776 0821484016721V   511   3 81NW GUNMA PREF            30K
J2005110419361481 003 342497 010 1355289 011  86705804V   511   5194NORTHERN NARA PREF       14K
J2005110419374180 005 351694 016 1331945 017 137206301V   511   6222WESTERN TOTTORI PREF     18K
J2005110419382846 018 330575 082 1370238 040 32     21V   521   5208SE OFF KII PENINSULA     22K
J2005110419392759 010 320770 009 1292650 019  31416325V   511   7283W OFF AMAKUSA ISLAND     32K
J2005110419413682 005 342462 007 1355299 011  838051      571   5194NORTHERN NARA PREF        5S
J2005110419414253 003 342500 011 1355287 010  93405709V   511   5194NORTHERN NARA PREF       20K
J2005110419415182 018 320739 015 1292661 028  17519907V   511   7283W OFF AMAKUSA ISLAND     14K
J2005110419420636 008 342498 015 1355284 026  809088-2V   511   5194NORTHERN NARA PREF       10K
J2005110419421565 009 342491 017 1355283 029  823095-4V   511   5194NORTHERN NARA PREF        9K
J2005110419423949 013 342464 019 1355278 026  937147      571   5194NORTHERN NARA PREF        4S
J2005110419424068 004 342497 010 1355276 014  731082-3V   511   5194NORTHERN NARA PREF        8K
J2005110419424258 002 340819 006 1352619 003  536031-6v   511   5189NE WAKAYAMA PREF          7K
J2005110419431668 007 340535 011 1351341 009  720057      571   5190NW WAKAYAMA PREF          4S
J2005110419450873 006 342489 008 1355280 014  860063      571   5194NORTHERN NARA PREF        6S
J2005110419452126 008 342519 014 1355302 023  770091      511   5194NORTHERN NARA PREF        9K
J2005110419452236 005 342529 010 1355294 018  81106701V   511   5194NORTHERN NARA PREF        9K
J2005110419461832 006 342475 011 1355308 020  714070-7v   511   5194NORTHERN NARA PREF        7K
J2005110419504959 003 315826 010 1302770 013  78304607V   511   7273NW KAGOSHIMA PREF        19K
J2005110419532608 017 331393 053 1370124 065 43     15V   521   5208SE OFF KII PENINSULA     18K
J2005110419553717 003 354894 009 1360643 014  79908110V   511   4137CENTRAL FUKUI PREF       20K
J2005110420014326 004 342550 013 1355268 014  99608508V   511   5194NORTHERN NARA PREF       19K
J2005110420031195 003 355505 011 1364414 012 109904603V   511   4138FUKUI GIFU BORDER REGION 20K
J2005110420074054 034 335038 050 1351244 048 377319600V   575   5191CENTRAL WAKAYAMA PREF    13S
J2005110420094406 064 420940 276 1423204 222 304430604v   511   1 30S OFF URAKAWA             6K
J2005110420114429 015 320767 013 1292669 026  18617518V   511   7283W OFF AMAKUSA ISLAND     31K
J2005110420191259 010 261727 051 1264277 039 658606623V   511   7294NEAR OKINAWAJIMA ISLAND   7K
J2005110420203918 008 324099 021 1295718 035  98515008V   511   7267NEAR UNZENDAKE           24K
J2005110420211041 007 350368 018 1371989 026 405405301V   511   4161CENTRAL AICHI PREF       21K
J2005110420232815 021 283377 127 1292684 068 344409010v   511   7296NEAR AMAMI-OSHIMA ISLAND  4K
J2005110420281016 022 244553 094 1230934 039 21     12v   521   7289NW OFF ISHIGAKIJIMA IS    4K
J2005110420304476 017 362803 038 1410759 102 427117913V   511   3111E OFF IBARAKI PREF       28K
J2005110420352351 011 265011 062 1300022 067 47     20V   521   7296NEAR AMAMI-OSHIMA ISLAND  8K
J2005110420363893 007 415897 026 1395090 023  83837104V   511   1 18SW OFF HOKKAIDO           8K
J2005110420400593 004 334497 014 1300890 012  97305307V   511   7281NW OFF KYUSHU            25K
J2005110420414503 016 324347 035 1300109 027 1434169-1V   511   7267NEAR UNZENDAKE            6K
J2005110420431864 003 341070 013 1351070 016  45306612V   511   5190NW WAKAYAMA PREF         20K
J2005110420441453 053 445111 266 1514418 314 30     51V   631   8324KURILE ISLANDS REGION    38K
J2005110420452890 012 341170 030 1354789 037 576410508V   511   5193SOUTHERN NARA PREF       29K
J2005110420460975 055 252437 418 1412144 832110     39v   571   8334IWOJIMA ISLANDS REGION    4S
J2005110420574526 009 394464 028 1411250 061 895907500v   511   2 48NORTHERN IWATE PREF      14K
J2005110421032086 009 284163 051 1293953 040 206417035V   511   7296NEAR AMAMI-OSHIMA ISLAND 13K
J2005110421054880 013 284249 060 1293865 038 166219519v   511   7296NEAR AMAMI-OSHIMA ISLAND  6K
J2005110421115452 004 355698 012 1363792 013 127305302V   511   4138FUKUI GIFU BORDER REGION 12K
J2005110421124480 011 382415 028 1404025 0371041909911V   511   2 51SOUTHERN MIYAGI PREF     16K
J2005110421132987 027 284358 105 1294011 065 129842016v   511   7296NEAR AMAMI-OSHIMA ISLAND  4K
J2005110421284561 016 244391 078 1230865 030 26     12v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005110421321106 005 335696 013 1361168 021 224804408V   511   5200SOUTHERN MIE PREF        26K
J2005110421335095 019 284314 075 1293887 045 137126614v   511   7296NEAR AMAMI-OSHIMA ISLAND  3K
